,Files,Target
7279,VAC0984001_2.txt,0
7280,VAC0953315_1.txt,0
7281,VAC0966195_1.txt,0
7282,VAC1036626_1.txt,1
7283,VAC0970550_1.txt,0
7284,VAC0950156_1.txt,1
7285,VAC1084451_1.txt,1
7286,VAC0951402_1.txt,1
7287,VAC1100760_2.txt,0
7288,VAC0955177_1.txt,0
7289,VAC0986124_1.txt,0
7290,VAC0981026_2.txt,0
7291,VAC0975354_1.txt,1
7292,VAC0959713_1.txt,0
7293,VAC1027245_1.txt,1
7294,VAC1020154_2.txt,0
7295,VAC0945377_1.txt,0
7296,VAC0959471_1.txt,0
7297,VAC0996154_1.txt,0
7298,VAC0978641_1.txt,0
7299,VAC1083477_1.txt,0
7300,VAC1001736_1.txt,0
7301,VAC1055404_1.txt,0
7302,VAC1073394_1.txt,1
7303,VAC0971709_1.txt,0
7304,VAC1081587_1.txt,1
7305,VAC0986697_1.txt,0
7306,VAC1020891_1.txt,1
7307,VAC1007283_1.txt,0
7308,VAC0958131_1.txt,0
7309,VAC1080294_1.txt,1
7310,VAC1029718_2.txt,0
7311,VAC1063475_1.txt,1
7312,VAC0992589_1.txt,1
7313,VAC0962479_1.txt,0
7314,VAC1033945_1.txt,0
7315,VAC1028633_1.txt,0
7316,VAC0962779_1.txt,0
7317,VAC0969054_1.txt,0
7318,VAC1034043_1.txt,0
7319,VAC0971126_1.txt,0
7320,VAC1045436_1.txt,0
7321,VAC1000757_1.txt,0
7322,VAC0954281_1.txt,0
7323,VAC0995082_1.txt,1
7324,VAC0953133_1.txt,0
7325,VAC0946997_1.txt,0
7326,VAC1016892_1.txt,0
7327,VAC0990230_2.txt,1
7328,VAC0998465_1.txt,1
7329,VAC1112034_1.txt,0
7330,VAC1024622_1.txt,0
7331,VAC1026634_1.txt,0
7332,VAC1003498_1.txt,0
7333,VAC0951503_1.txt,0
7334,VAC0951526_1.txt,0
7335,VAC0984764_1.txt,0
7336,VAC1042083_1.txt,0
7337,VAC0978290_1.txt,1
7338,VAC0975481_1.txt,0
7339,VAC1031485_1.txt,0
7340,VAC1015530_1.txt,0
7341,VAC0968196_1.txt,0
7342,VAC1047620_1.txt,1
7343,VAC0984513_1.txt,0
7344,VAC0949101_1.txt,0
7345,VAC1042793_1.txt,1
7346,VAC0967606_1.txt,0
7347,VAC0974623_1.txt,1
7348,VAC1007642_1.txt,0
7349,VAC0984001_1.txt,0
7350,VAC1036653_1.txt,0
7351,VAC0961280_1.txt,1
7352,VAC1017943_1.txt,1
7353,VAC0992078_1.txt,0
7354,VAC1024825_1.txt,0
7355,VAC0958455_1.txt,1
7356,VAC0945571_1.txt,0
7357,VAC0994190_1.txt,0
7358,VAC0967534_1.txt,1
7359,VAC0988535_1.txt,0
7360,VAC0950179_1.txt,1
7361,VAC1010660_1.txt,0
7362,VAC1025428_1.txt,0
7363,VAC0967982_1.txt,1
7364,VAC0986423_1.txt,1
7365,VAC0955863_1.txt,0
7366,VAC0961235_1.txt,0
7367,VAC0986787_1.txt,0
7368,VAC0953665_2.txt,0
7369,VAC0973010_1.txt,0
7370,VAC0945388_1.txt,0
7371,VAC1042941_1.txt,1
7372,VAC0953603_1.txt,1
7373,VAC1024469_1.txt,1
7374,VAC1082062_1.txt,1
7375,VAC1080227_1.txt,1
7376,VAC0946169_1.txt,0
7377,VAC1018796_1.txt,0
7378,VAC1047273_1.txt,1
7379,VAC1001345_1.txt,0
7380,VAC1070376_1.txt,0
7381,VAC0995542_1.txt,1
7382,VAC1003335_1.txt,0
7383,VAC0981706_1.txt,0
7384,VAC1030918_1.txt,1
7385,VAC1068505_1.txt,0
7386,VAC0960006_1.txt,0
7387,VAC0999971_1.txt,0
7388,VAC1098789_1.txt,0
7389,VAC0983257_1.txt,0
7390,VAC0951035_1.txt,0
7391,VAC0959917_1.txt,1
7392,VAC1006878_1.txt,0
7393,VAC0969770_1.txt,0
7394,VAC1013423_1.txt,0
7395,VAC0965633_1.txt,0
7396,VAC0985203_2.txt,0
7397,VAC1044128_2.txt,0
7398,VAC1007037_1.txt,1
7399,VAC1094635_1.txt,0
7400,VAC0951406_1.txt,1
7401,VAC1001661_1.txt,0
7402,VAC0964708_1.txt,0
7403,VAC1015544_1.txt,0
7404,VAC0950111_1.txt,0
7405,VAC1071973_1.txt,1
7406,VAC0986643_1.txt,1
7407,VAC1060242_1.txt,1
7408,VAC1061318_1.txt,1
7409,VAC0971974_1.txt,1
7410,VAC0988334_1.txt,1
7411,VAC0996558_1.txt,0
7412,VAC0964568_2.txt,0
7413,VAC1014370_1.txt,0
7414,VAC1002723_1.txt,0
7415,VAC0944600_1.txt,0
7416,VAC0970771_1.txt,1
7417,VAC0995239_1.txt,0
7418,VAC1010437_1.txt,0
7419,VAC0966416_1.txt,0
7420,VAC0952106_1.txt,0
7421,VAC1084546_1.txt,0
7422,VAC1015599_1.txt,0
7423,VAC0973734_1.txt,0
7424,VAC0973825_1.txt,0
7425,VAC1004816_1.txt,0
7426,VAC1039781_1.txt,1
7427,VAC0970734_1.txt,0
7428,VAC0972650_1.txt,0
7429,VAC0978271_1.txt,0
7430,VAC0948144_1.txt,0
7431,VAC0950170_1.txt,0
7432,VAC0970267_1.txt,0
7433,VAC0960116_1.txt,0
7434,VAC0946577_1.txt,0
7435,VAC0980593_1.txt,1
7436,VAC1017632_1.txt,0
7437,VAC0977095_1.txt,0
7438,VAC0968175_1.txt,0
7439,VAC0967281_1.txt,0
7440,VAC1010791_1.txt,0
7441,VAC1023762_1.txt,0
7442,VAC1021264_1.txt,1
7443,VAC0948276_1.txt,0
7444,VAC0999664_1.txt,0
7445,VAC0971050_1.txt,0
7446,VAC0948848_1.txt,0
7447,VAC1012269_1.txt,0
7448,VAC1000993_1.txt,0
7449,VAC0991344_1.txt,0
7450,VAC0986506_2.txt,0
7451,VAC0972159_1.txt,0
7452,VAC0986089_1.txt,0
7453,VAC0994194_1.txt,0
7454,VAC0992834_1.txt,0
7455,VAC1029739_1.txt,0
7456,VAC0955614_1.txt,0
7457,VAC1003563_1.txt,1
7458,VAC1095347_1.txt,1
7459,VAC0962022_1.txt,0
7460,VAC0999713_1.txt,0
7461,VAC0969312_1.txt,0
7462,VAC0988956_1.txt,1
7463,VAC1020785_1.txt,1
7464,VAC0995801_1.txt,0
7465,VAC1033703_1.txt,0
7466,VAC1033061_1.txt,1
7467,VAC1008695_1.txt,0
7468,VAC1060958_1.txt,1
7469,VAC1098789_2.txt,1
7470,VAC0982898_1.txt,0
7471,VAC1028283_1.txt,1
7472,VAC1050329_1.txt,0
7473,VAC1034144_1.txt,1
7474,VAC0964454_1.txt,1
7475,VAC0946352_1.txt,0
7476,VAC1005234_1.txt,0
7477,VAC0955175_1.txt,0
7478,VAC0993353_1.txt,1
7479,VAC0962822_2.txt,0
7480,VAC0974636_1.txt,1
7481,VAC1060533_1.txt,0
7482,VAC1072987_1.txt,0
7483,VAC0994279_1.txt,0
7484,VAC0978001_1.txt,0
7485,VAC1024428_1.txt,0
7486,VAC0964165_1.txt,0
7487,VAC1024485_1.txt,0
7488,VAC1005377_1.txt,0
7489,VAC0971333_1.txt,0
7490,VAC1036260_1.txt,1
7491,VAC1058130_1.txt,0
7492,VAC1033025_1.txt,0
7493,VAC1004386_1.txt,0
7494,VAC0982762_1.txt,0
7495,VAC1099106_1.txt,0
7496,VAC0957152_1.txt,0
7497,VAC1000306_1.txt,0
7498,VAC1009881_1.txt,1
7499,VAC1092225_1.txt,0
7500,VAC1012409_1.txt,0
7501,VAC0946194_1.txt,0
7502,VAC0984354_1.txt,0
7503,VAC1026480_1.txt,1
7504,VAC0987786_1.txt,1
7505,VAC0990488_1.txt,0
7506,VAC1045010_1.txt,1
7507,VAC0948460_1.txt,1
7508,VAC0961601_1.txt,0
7509,VAC1017938_1.txt,1
7510,VAC0957467_1.txt,1
7511,VAC0967810_1.txt,0
7512,VAC1004581_1.txt,0
7513,VAC0967959_1.txt,0
7514,VAC1008738_1.txt,0
7515,VAC1014394_1.txt,0
7516,VAC1014823_1.txt,1
7517,VAC1098384_1.txt,0
7518,VAC0951512_1.txt,1
7519,VAC1001597_1.txt,1
7520,VAC0992057_1.txt,0
7521,VAC0995424_1.txt,0
7522,VAC1077289_1.txt,1
7523,VAC1016633_1.txt,0
7524,VAC0977517_1.txt,1
7525,VAC0976329_1.txt,0
7526,VAC0969436_1.txt,0
7527,VAC0980415_1.txt,0
7528,VAC0948208_1.txt,0
7529,VAC0963405_1.txt,0
7530,VAC0978661_1.txt,1
7531,VAC1001777_1.txt,0
7532,VAC1005051_1.txt,0
7533,VAC1003788_1.txt,0
7534,VAC1031660_1.txt,0
7535,VAC1004548_1.txt,0
7536,VAC1047276_1.txt,0
7537,VAC0961787_1.txt,1
7538,VAC0988030_1.txt,0
7539,VAC0972288_1.txt,0
7540,VAC1014099_1.txt,0
7541,VAC0947496_1.txt,1
7542,VAC0977324_1.txt,0
7543,VAC1019371_1.txt,0
7544,VAC1000220_1.txt,1
7545,VAC1065895_1.txt,1
7546,VAC1030821_1.txt,0
7547,VAC1016138_1.txt,0
7548,VAC1016994_1.txt,1
7549,VAC0968163_2.txt,0
7550,VAC1016373_1.txt,0
7551,VAC0981736_1.txt,0
7552,VAC0980300_1.txt,0
7553,VAC1029228_1.txt,1
7554,VAC1017378_1.txt,0
7555,VAC1037048_1.txt,0
7556,VAC0959302_2.txt,0
7557,VAC1064399_1.txt,0
7558,VAC1030104_1.txt,1
7559,VAC0952289_1.txt,0
7560,VAC0970291_1.txt,0
7561,VAC1017018_1.txt,1
7562,VAC1067099_1.txt,0
7563,VAC1014759_1.txt,0
7564,VAC0957402_1.txt,1
7565,VAC0961932_1.txt,0
7566,VAC0967126_1.txt,0
7567,VAC1085585_1.txt,1
7568,VAC1079041_1.txt,0
7569,VAC0982086_1.txt,0
7570,VAC0995138_1.txt,0
7571,VAC1007026_1.txt,0
7572,VAC1052768_1.txt,0
7573,VAC0989211_1.txt,1
7574,VAC0962048_1.txt,0
7575,VAC0985734_1.txt,0
7576,VAC0995232_1.txt,0
7577,VAC1035317_1.txt,0
7578,VAC0950901_1.txt,1
7579,VAC1008700_1.txt,0
7580,VAC0967518_1.txt,0
7581,VAC0987784_3.txt,0
7582,VAC1010080_1.txt,0
7583,VAC1017041_1.txt,1
7584,VAC0977149_1.txt,0
7585,VAC1019608_1.txt,0
7586,VAC1052047_1.txt,1
7587,VAC0984462_1.txt,1
7588,VAC0943991_1.txt,0
7589,VAC0999794_1.txt,1
7590,VAC0963894_1.txt,0
7591,VAC0961859_1.txt,1
7592,VAC1035889_1.txt,1
7593,VAC0953322_1.txt,0
7594,VAC0956846_1.txt,0
7595,VAC1023991_1.txt,1
7596,VAC0978930_1.txt,0
7597,VAC0988462_1.txt,1
7598,VAC0989184_2.txt,1
7599,VAC1014417_1.txt,0
7600,VAC0951908_1.txt,0
7601,VAC1055605_1.txt,1
7602,VAC0955464_1.txt,0
7603,VAC0955199_1.txt,0
7604,VAC1010167_1.txt,0
7605,VAC0962063_1.txt,0
7606,VAC1041854_1.txt,0
7607,VAC1029167_1.txt,0
7608,VAC0969215_1.txt,0
7609,VAC0969531_2.txt,0
7610,VAC0995958_1.txt,0
7611,VAC0989873_1.txt,0
7612,VAC1028010_1.txt,0
7613,VAC1055399_1.txt,0
7614,VAC0954702_1.txt,0
7615,VAC0990415_1.txt,1
7616,VAC1015074_1.txt,0
7617,VAC1068910_1.txt,0
7618,VAC1011845_1.txt,0
7619,VAC1075577_2.txt,0
7620,VAC1097712_1.txt,1
7621,VAC0972645_1.txt,0
7622,VAC1009696_1.txt,1
7623,VAC0949596_2.txt,0
7624,VAC1044533_1.txt,1
7625,VAC0983465_1.txt,0
7626,VAC0968424_1.txt,0
7627,VAC1023099_1.txt,0
7628,VAC1060404_1.txt,1
7629,VAC0965508_1.txt,1
7630,VAC0949142_1.txt,1
7631,VAC0947654_1.txt,1
7632,VAC0958731_1.txt,0
7633,VAC0970038_1.txt,0
7634,VAC1005223_1.txt,1
7635,VAC0983697_1.txt,0
7636,VAC0948215_1.txt,1
7637,VAC0963182_1.txt,0
7638,VAC0973323_1.txt,0
7639,VAC0949980_1.txt,0
7640,VAC0945275_1.txt,0
7641,VAC1030898_1.txt,0
7642,VAC0963407_1.txt,0
7643,VAC1090212_1.txt,0
7644,VAC1025882_1.txt,0
7645,VAC0990863_1.txt,0
7646,VAC0995253_1.txt,0
7647,VAC0975189_1.txt,0
7648,VAC1003245_1.txt,1
7649,VAC1009047_1.txt,1
7650,VAC0999050_1.txt,0
7651,VAC0994810_1.txt,0
7652,VAC1007939_1.txt,0
7653,VAC0961952_1.txt,0
7654,VAC0975301_1.txt,0
7655,VAC1025612_1.txt,0
7656,VAC1098313_1.txt,1
7657,VAC1016846_2.txt,0
7658,VAC1018344_2.txt,0
7659,VAC0994822_1.txt,1
7660,VAC1017309_1.txt,1
7661,VAC1007672_1.txt,1
7662,VAC1092364_1.txt,0
7663,VAC1024444_1.txt,0
7664,VAC0988403_2.txt,0
7665,VAC0997795_1.txt,1
7666,VAC0997257_1.txt,0
7667,VAC1009304_1.txt,0
7668,VAC0985424_1.txt,1
7669,VAC0946389_1.txt,0
7670,VAC1079037_1.txt,1
7671,VAC1058564_1.txt,1
7672,VAC1018219_1.txt,0
7673,VAC0965538_1.txt,0
7674,VAC0986506_1.txt,0
7675,VAC0944330_1.txt,1
7676,VAC0955317_1.txt,0
7677,VAC1021193_1.txt,1
7678,VAC0972971_1.txt,0
7679,VAC1079820_1.txt,1
7680,VAC1010682_1.txt,1
7681,VAC1096041_1.txt,1
7682,VAC0946811_1.txt,0
7683,VAC0945535_1.txt,0
7684,VAC1038252_1.txt,0
7685,VAC0946788_1.txt,0
7686,VAC1040268_1.txt,0
7687,VAC0976461_2.txt,1
7688,VAC1033060_1.txt,0
7689,VAC0991967_1.txt,1
7690,VAC0973146_1.txt,0
7691,VAC1040992_1.txt,1
7692,VAC0996394_1.txt,1
7693,VAC1034829_1.txt,0
7694,VAC0961753_2.txt,0
7695,VAC0952742_1.txt,0
7696,VAC1024110_1.txt,0
7697,VAC0954077_1.txt,0
7698,VAC1003608_1.txt,1
7699,VAC0995596_1.txt,0
7700,VAC1047270_1.txt,0
7701,VAC0958042_1.txt,0
7702,VAC1016888_2.txt,1
7703,VAC1053230_2.txt,0
7704,VAC0984009_1.txt,1
7705,VAC0973554_1.txt,0
7706,VAC0980276_1.txt,0
7707,VAC0956276_1.txt,1
7708,VAC0949981_1.txt,1
7709,VAC0948706_1.txt,1
7710,VAC1085969_1.txt,0
7711,VAC1013551_1.txt,0
7712,VAC0949559_1.txt,1
7713,VAC0966339_1.txt,1
7714,VAC1000255_1.txt,0
7715,VAC0969080_1.txt,0
7716,VAC0998641_1.txt,0
7717,VAC0945952_1.txt,0
7718,VAC0989975_1.txt,0
7719,VAC1031968_1.txt,1
7720,VAC1036337_1.txt,0
7721,VAC0958092_1.txt,0
7722,VAC1073088_1.txt,0
7723,VAC0974606_1.txt,0
7724,VAC1021028_1.txt,0
7725,VAC0955706_1.txt,1
7726,VAC0979027_1.txt,0
7727,VAC1043648_1.txt,1
7728,VAC0972131_1.txt,0
7729,VAC0986743_1.txt,0
7730,VAC0994393_2.txt,0
7731,VAC1021869_1.txt,0
7732,VAC0969181_1.txt,0
7733,VAC1005675_1.txt,1
7734,VAC0957103_1.txt,1
7735,VAC0974875_1.txt,0
7736,VAC1012886_1.txt,0
7737,VAC1027211_1.txt,0
7738,VAC0979504_1.txt,0
7739,VAC0962633_1.txt,0
7740,VAC1001164_1.txt,0
7741,VAC1000177_1.txt,0
7742,VAC0974949_2.txt,0
7743,VAC0959642_1.txt,0
7744,VAC0975532_1.txt,1
7745,VAC0962842_1.txt,1
7746,VAC0981338_1.txt,0
7747,VAC1077554_1.txt,0
7748,VAC0954038_1.txt,0
7749,VAC0989234_1.txt,0
7750,VAC0946924_1.txt,0
7751,VAC0972716_1.txt,0
7752,VAC0986924_1.txt,0
7753,VAC0990745_1.txt,0
7754,VAC0995706_1.txt,0
7755,VAC0952277_1.txt,0
7756,VAC1039526_1.txt,1
7757,VAC0987458_1.txt,1
7758,VAC0945570_1.txt,1
7759,VAC0991643_1.txt,0
7760,VAC0993614_1.txt,0
7761,VAC0981847_1.txt,1
7762,VAC0986564_2.txt,1
7763,VAC0955970_1.txt,0
7764,VAC1089781_1.txt,1
7765,VAC0944468_1.txt,0
7766,VAC0953187_1.txt,0
7767,VAC1047803_1.txt,1
7768,VAC0988655_1.txt,0
7769,VAC1029500_1.txt,0
7770,VAC1072992_1.txt,1
7771,VAC0962313_1.txt,0
7772,VAC1033817_1.txt,1
7773,VAC0951215_1.txt,0
7774,VAC0986436_1.txt,1
7775,VAC0991779_1.txt,1
7776,VAC0958887_1.txt,1
7777,VAC0981637_1.txt,0
7778,VAC1008443_1.txt,0
7779,VAC1020339_1.txt,0
7780,VAC0966155_1.txt,1
7781,VAC0991882_1.txt,0
7782,VAC1001331_1.txt,0
7783,VAC0982667_1.txt,0
7784,VAC1057613_1.txt,1
7785,VAC0979955_1.txt,0
7786,VAC1019906_1.txt,0
7787,VAC0981399_1.txt,1
7788,VAC0989432_1.txt,1
7789,VAC0960611_1.txt,0
7790,VAC1017535_1.txt,1
7791,VAC1085889_1.txt,1
7792,VAC1079466_2.txt,0
7793,VAC1051748_1.txt,0
7794,VAC0947564_1.txt,1
7795,VAC1013730_1.txt,1
7796,VAC0977494_1.txt,0
7797,VAC0958104_1.txt,0
7798,VAC1056592_1.txt,1
7799,VAC1021536_1.txt,1
7800,VAC0946974_1.txt,0
7801,VAC0982174_1.txt,1
7802,VAC0953640_1.txt,1
7803,VAC0984306_1.txt,1
7804,VAC0949860_1.txt,0
7805,VAC1043625_1.txt,1
7806,VAC0954943_1.txt,1
7807,VAC1047625_1.txt,0
7808,VAC0974494_1.txt,0
7809,VAC1013624_1.txt,1
7810,VAC1029328_1.txt,0
7811,VAC0968768_1.txt,0
7812,VAC0954258_1.txt,0
7813,VAC0946317_1.txt,0
7814,VAC0981307_1.txt,0
7815,VAC0949277_1.txt,1
7816,VAC1030259_1.txt,1
7817,VAC1079362_1.txt,1
7818,VAC1025096_1.txt,0
7819,VAC1044505_1.txt,0
7820,VAC0953437_1.txt,0
7821,VAC0998460_1.txt,0
7822,VAC1097167_1.txt,0
7823,VAC1026464_1.txt,1
7824,VAC1003830_1.txt,0
7825,VAC0961973_1.txt,0
7826,VAC1020969_1.txt,0
7827,VAC0979643_1.txt,0
7828,VAC0991856_1.txt,1
7829,VAC1029855_1.txt,0
7830,VAC1003193_1.txt,0
7831,VAC1055347_1.txt,0
7832,VAC0954404_1.txt,1
7833,VAC1097427_1.txt,1
7834,VAC0950143_1.txt,0
7835,VAC1009809_1.txt,0
7836,VAC1008647_1.txt,0
7837,VAC1085512_1.txt,0
7838,VAC1028918_1.txt,0
7839,VAC1011602_1.txt,0
7840,VAC1043667_1.txt,1
7841,VAC0970700_1.txt,0
7842,VAC0972706_1.txt,0
7843,VAC1085324_1.txt,1
7844,VAC1014264_1.txt,0
7845,VAC0989407_1.txt,0
7846,VAC0948744_1.txt,0
7847,VAC0954997_1.txt,0
7848,VAC0975531_1.txt,0
7849,VAC1026734_1.txt,0
7850,VAC0958216_1.txt,1
7851,VAC0962826_1.txt,0
7852,VAC1068861_1.txt,0
7853,VAC0989597_1.txt,1
7854,VAC1041236_1.txt,0
7855,VAC0962028_1.txt,0
7856,VAC0951118_1.txt,1
7857,VAC0945124_1.txt,1
7858,VAC0982487_1.txt,1
7859,VAC0946699_1.txt,0
7860,VAC0955301_1.txt,0
7861,VAC0996030_1.txt,0
7862,VAC0996441_1.txt,0
7863,VAC0971156_1.txt,0
7864,VAC0963743_1.txt,0
7865,VAC0957641_1.txt,1
7866,VAC1006117_1.txt,0
7867,VAC0986003_1.txt,0
7868,VAC1042954_1.txt,0
7869,VAC0970052_1.txt,0
7870,VAC1028686_1.txt,0
7871,VAC0971758_1.txt,1
7872,VAC0972966_1.txt,1
7873,VAC0992546_2.txt,0
7874,VAC1014108_1.txt,1
7875,VAC1019378_1.txt,1
7876,VAC0999242_1.txt,0
7877,VAC1040036_1.txt,0
7878,VAC0999022_1.txt,1
7879,VAC0976370_1.txt,0
7880,VAC1040061_1.txt,0
7881,VAC1030608_1.txt,0
7882,VAC0960173_1.txt,0
7883,VAC0948583_1.txt,0
7884,VAC1032560_1.txt,0
7885,VAC1030812_1.txt,0
7886,VAC1061846_1.txt,1
7887,VAC1036953_1.txt,0
7888,VAC1042507_1.txt,0
7889,VAC0981411_1.txt,1
7890,VAC1041881_1.txt,0
7891,VAC1012403_1.txt,0
7892,VAC1047024_1.txt,1
7893,VAC1056216_1.txt,0
7894,VAC0996239_1.txt,0
7895,VAC0947391_1.txt,1
7896,VAC1032346_1.txt,1
7897,VAC0963724_1.txt,0
7898,VAC1042665_1.txt,0
7899,VAC1026126_1.txt,1
7900,VAC0955993_1.txt,1
7901,VAC1015586_1.txt,0
7902,VAC0949625_1.txt,0
7903,VAC0962995_1.txt,1
7904,VAC0956242_1.txt,0
7905,VAC0997218_1.txt,0
7906,VAC0956646_1.txt,0
7907,VAC1045740_1.txt,0
7908,VAC0994264_1.txt,0
7909,VAC0948724_1.txt,1
7910,VAC0973791_1.txt,1
7911,VAC1081476_1.txt,0
7912,VAC0974364_1.txt,0
7913,VAC1055610_1.txt,0
7914,VAC1019895_1.txt,0
7915,VAC0975005_1.txt,0
7916,VAC0971076_1.txt,0
7917,VAC0995108_1.txt,0
7918,VAC1001874_1.txt,1
7919,VAC1067626_1.txt,1
7920,VAC1104932_1.txt,0
7921,VAC0968153_1.txt,1
7922,VAC0979381_1.txt,0
7923,VAC1047651_1.txt,1
7924,VAC0957038_1.txt,0
7925,VAC0952890_1.txt,1
7926,VAC0961781_1.txt,0
7927,VAC0980195_1.txt,1
7928,VAC1036182_1.txt,1
7929,VAC1001405_1.txt,0
7930,VAC0961453_1.txt,1
7931,VAC1030422_1.txt,0
7932,VAC0973139_1.txt,0
7933,VAC1018482_1.txt,1
7934,VAC0987064_1.txt,0
7935,VAC0981166_1.txt,1
7936,VAC0950530_1.txt,0
7937,VAC0969212_1.txt,0
7938,VAC1094645_1.txt,1
7939,VAC1005422_1.txt,1
7940,VAC0984779_1.txt,0
7941,VAC0982033_1.txt,0
7942,VAC0981516_1.txt,0
7943,VAC1029007_1.txt,0
7944,VAC1064572_1.txt,1
7945,VAC0962742_1.txt,0
7946,VAC1037558_1.txt,0
7947,VAC0989204_1.txt,0
7948,VAC0951169_1.txt,0
7949,VAC1068640_1.txt,1
7950,VAC0944700_1.txt,1
7951,VAC1027526_1.txt,0
7952,VAC1003450_1.txt,1
7953,VAC1013678_1.txt,0
7954,VAC0960786_1.txt,0
7955,VAC1004842_1.txt,1
7956,VAC0981632_1.txt,1
7957,VAC0964436_1.txt,1
7958,VAC0980454_1.txt,0
7959,VAC0975274_1.txt,1
7960,VAC1083294_1.txt,0
7961,VAC0949813_1.txt,0
7962,VAC1061391_1.txt,0
7963,VAC1012035_1.txt,0
7964,VAC1032556_1.txt,0
7965,VAC1009404_1.txt,1
7966,VAC1002580_1.txt,0
7967,VAC1012944_1.txt,0
7968,VAC0981400_1.txt,0
7969,VAC0971134_1.txt,0
7970,VAC0961985_1.txt,0
7971,VAC1030063_1.txt,0
7972,VAC1104753_1.txt,0
7973,VAC1015170_1.txt,0
7974,VAC0980091_1.txt,1
7975,VAC1020201_1.txt,0
7976,VAC0973369_1.txt,1
7977,VAC1068502_1.txt,0
7978,VAC0989880_1.txt,1
7979,VAC1082746_1.txt,0
7980,VAC1036544_1.txt,0
7981,VAC0982343_1.txt,0
7982,VAC0960231_1.txt,0
7983,VAC1071619_1.txt,1
7984,VAC1004012_1.txt,0
7985,VAC1007773_1.txt,0
7986,VAC1027498_1.txt,0
7987,VAC1080756_1.txt,0
7988,VAC1029277_1.txt,0
7989,VAC0980954_1.txt,1
7990,VAC1046537_1.txt,0
7991,VAC0993734_2.txt,0
7992,VAC1026208_1.txt,1
7993,VAC0960546_1.txt,0
7994,VAC0972349_1.txt,0
7995,VAC1014091_1.txt,0
7996,VAC1004255_1.txt,0
7997,VAC1089655_1.txt,0
7998,VAC1007749_1.txt,0
7999,VAC1030082_1.txt,1
8000,VAC0946798_1.txt,1
8001,VAC0986248_1.txt,0
8002,VAC1058010_1.txt,1
8003,VAC0992421_1.txt,0
8004,VAC1003223_1.txt,0
8005,VAC0945893_1.txt,1
8006,VAC1028811_1.txt,1
8007,VAC0991198_1.txt,0
8008,VAC1029360_1.txt,0
8009,VAC0987348_1.txt,0
8010,VAC0977272_1.txt,0
8011,VAC1059614_1.txt,0
8012,VAC0955252_1.txt,0
8013,VAC1032471_1.txt,1
8014,VAC1028472_1.txt,0
8015,VAC1014586_1.txt,1
8016,VAC1025195_1.txt,1
8017,VAC0961948_1.txt,0
8018,VAC0964039_1.txt,1
8019,VAC0963522_1.txt,0
8020,VAC0972948_1.txt,0
8021,VAC1024638_1.txt,0
8022,VAC1092582_1.txt,0
8023,VAC0966590_1.txt,0
8024,VAC1030892_1.txt,1
8025,VAC1062966_1.txt,0
8026,VAC0948684_1.txt,1
8027,VAC1004605_1.txt,0
8028,VAC0946116_1.txt,0
8029,VAC1043286_1.txt,0
8030,VAC1024486_1.txt,1
8031,VAC0975108_2.txt,0
8032,VAC1005736_1.txt,0
8033,VAC0962308_1.txt,0
8034,VAC1007586_1.txt,0
8035,VAC0989526_1.txt,0
8036,VAC1003444_1.txt,1
8037,VAC0994707_1.txt,0
8038,VAC0958149_1.txt,0
8039,VAC1045516_1.txt,0
8040,VAC1025704_1.txt,0
8041,VAC0981174_1.txt,0
8042,VAC0982124_1.txt,0
8043,VAC0955815_1.txt,0
8044,VAC1003864_1.txt,0
8045,VAC0994867_2.txt,0
8046,VAC0948237_1.txt,0
8047,VAC0986712_1.txt,0
8048,VAC0989020_1.txt,0
8049,VAC0968857_1.txt,1
8050,VAC0959514_1.txt,1
8051,VAC1004924_1.txt,1
8052,VAC1052498_1.txt,1
8053,VAC0968805_1.txt,0
8054,VAC0946163_1.txt,1
8055,VAC0951010_1.txt,0
8056,VAC0992259_1.txt,0
8057,VAC0973611_1.txt,0
8058,VAC0995803_1.txt,0
8059,VAC1019026_1.txt,0
8060,VAC1102937_1.txt,0
8061,VAC0944584_1.txt,1
8062,VAC1009043_1.txt,0
8063,VAC1016513_1.txt,0
8064,VAC1028664_1.txt,0
8065,VAC1015810_1.txt,0
8066,VAC0975942_1.txt,0
8067,VAC0960896_1.txt,0
8068,VAC0958509_1.txt,0
8069,VAC0944805_1.txt,0
8070,VAC0948736_1.txt,0
8071,VAC0999335_1.txt,0
8072,VAC1023782_1.txt,0
8073,VAC0976912_1.txt,1
8074,VAC1013102_1.txt,1
8075,VAC0961308_1.txt,1
8076,VAC1066570_1.txt,0
8077,VAC1036945_1.txt,0
8078,VAC0968816_1.txt,0
8079,VAC0964266_1.txt,0
8080,VAC0990182_1.txt,1
8081,VAC1042961_1.txt,0
8082,VAC0966314_1.txt,0
8083,VAC0954754_1.txt,0
8084,VAC1022098_1.txt,0
8085,VAC0957160_1.txt,1
8086,VAC0990477_1.txt,1
8087,VAC0980289_1.txt,0
8088,VAC1071966_1.txt,0
8089,VAC0949692_1.txt,1
8090,VAC0970206_1.txt,0
8091,VAC1018591_1.txt,1
8092,VAC0992943_1.txt,0
8093,VAC0946252_1.txt,0
8094,VAC0957422_1.txt,0
8095,VAC1015288_1.txt,0
8096,VAC1069062_1.txt,1
8097,VAC0957087_1.txt,0
8098,VAC0956994_1.txt,0
8099,VAC0973630_1.txt,0
8100,VAC1045420_1.txt,1
8101,VAC1038767_1.txt,1
