id,File,Class,UF,Comarca,Date
14222.0,VAC0936041_1.txt,0.0,paraná,maringá,2016-03-28
14224.0,VAC0168530_1.txt,1.0,rio grande do norte,natal,2015-07-06
14225.0,VAC0917349_1.txt,0.0,bahia,,2016-08-09
14226.0,VAC1030852_1.txt,1.0,rondônia,,2016-07-29
14227.0,VAC0988513_1.txt,1.0,maranhão,,2015-04-29
14229.0,VAC0988783_1.txt,0.0,são paulo,bauru,2016-01-28
14230.0,VAC0714093_1.txt,0.0,são paulo,laranjal paulista,2014-05-29
14232.0,VAC0945111_1.txt,0.0,são paulo,ribeirão preto,2016-03-10
14234.0,VAC1002569_1.txt,0.0,mato grosso do sul,nova andradina,2016-06-11
14238.0,VAC0507414_1.txt,0.0,bahia,salvador,2015-03-04
14240.0,VAC0936635_1.txt,1.0,são paulo,são paulo,2014-08-06
14241.0,VAC1001087_1.txt,0.0,goiás,goiânia,2016-06-30
14243.0,VAC0920037_1.txt,0.0,mato grosso do sul,,2015-06-10
14246.0,VAC0987622_1.txt,0.0,paraná,cascavel,2016-01-25
14249.0,VAC0816150_1.txt,0.0,são paulo,são bernardo do campo,2015-04-15
14250.0,VAC1037746_1.txt,0.0,são paulo,poá,2016-08-22
14253.0,VAC0868980_1.txt,0.0,minas gerais,,2015-03-20
14254.0,VAC0648823_1.txt,1.0,santa catarina,,2015-06-16
14256.0,VAC0879781_1.txt,0.0,são paulo,santo andré,2014-10-15
14257.0,VAC0978856_1.txt,0.0,paraná,curitiba,2016-08-19
14258.0,VAC0927198_1.txt,1.0,paraná,marialva,2015-11-09
14260.0,VAC1014264_1.txt,0.0,acre,,2016-06-10
14268.0,VAC0801271_1.txt,0.0,mato grosso do sul,,2014-06-05
14269.0,VAC0914005_1.txt,1.0,são paulo,sorocaba,2015-01-28
14270.0,VAC0333483_2.txt,0.0,paraná,matelândia,2012-10-19
14273.0,VAC0801781_1.txt,1.0,são paulo,franca,2015-03-12
14277.0,VAC0387908_1.txt,1.0,são paulo,pederneiras,2014-11-25
14278.0,VAC0909841_1.txt,1.0,santa catarina,chapecó,2015-06-18
14282.0,VAC0884363_1.txt,0.0,paraíba,,2015-05-04
14285.0,VAC0956772_1.txt,0.0,minas gerais,varginha,2016-03-02
14288.0,VAC0964950_1.txt,1.0,amazonas,manaus,2015-11-09
14293.0,VAC0657287_1.txt,1.0,são paulo,,2013-01-09
14294.0,VAC1076977_2.txt,0.0,são paulo,araraquara,2017-02-08
14296.0,VAC0923451_1.txt,0.0,minas gerais,belo horizonte,2017-06-12
14297.0,VAC0936636_1.txt,0.0,são paulo,,2015-04-14
14300.0,VAC0584997_1.txt,0.0,são paulo,marília,2013-11-11
14302.0,VAC0662082_1.txt,1.0,são paulo,são paulo,2014-09-15
14307.0,VAC0305853_1.txt,1.0,paraná,bandeirantes,2015-09-21
14309.0,VAC0688440_1.txt,0.0,são paulo,barretos,2014-05-19
14310.0,VAC0953341_1.txt,0.0,paraná,guarapuava,2015-07-22
14312.0,VAC0972719_1.txt,1.0,santa catarina,porto belo,2016-01-21
14313.0,VAC0973689_1.txt,0.0,são paulo,araçatuba,2015-09-24
14314.0,VAC0663578_1.txt,0.0,paraná,clevelândia,2013-05-22
14315.0,VAC0947931_1.txt,0.0,são paulo,regente feijó,2015-07-15
14317.0,VAC0939140_1.txt,1.0,são paulo,são paulo,2015-05-13
14318.0,VAC0951774_1.txt,0.0,paraná,guarapuava,2015-07-27
14319.0,VAC0889654_1.txt,1.0,são paulo,araraquara,2014-07-23
14323.0,VAC0976404_1.txt,0.0,pernambuco,,2015-11-20
14324.0,VAC0893828_1.txt,0.0,acre,,2014-10-22
14329.0,VAC0361695_1.txt,0.0,bahia,salvador,2013-02-14
14331.0,VAC0791416_1.txt,0.0,paraná,união da vitória,2014-09-24
14334.0,VAC0931432_1.txt,0.0,minas gerais,,2008-04-30
14335.0,VAC0909812_1.txt,0.0,santa catarina,,2015-03-09
14339.0,VAC0876742_1.txt,0.0,são paulo,são joão da boa vista,2016-09-02
14341.0,VAC0815116_1.txt,0.0,são paulo,franca,2015-07-29
14342.0,VAC0902689_1.txt,0.0,paraná,londrina,2014-12-04
14343.0,VAC0972626_1.txt,1.0,são paulo,sorocaba,2015-10-13
14344.0,VAC0902086_1.txt,0.0,piauí,fronteiras,2016-03-15
14345.0,VAC0960895_1.txt,0.0,paraná,cascavel,2016-02-05
14346.0,VAC0327300_1.txt,0.0,santa catarina,são joaquim,2015-04-17
14348.0,VAC0950154_1.txt,1.0,paraná,curitiba,2015-09-09
14351.0,VAC1101785_1.txt,1.0,sergipe,,2017-06-09
14355.0,VAC0527459_1.txt,0.0,são paulo,ourinhos,2017-03-21
14358.0,VAC0965232_1.txt,0.0,paraná,mandaguari,2015-09-21
14359.0,VAC0928542_1.txt,0.0,minas gerais,varginha,2015-10-13
14360.0,VAC0913438_1.txt,0.0,são paulo,ribeirão preto,2016-02-25
14362.0,VAC0929748_1.txt,0.0,goiás,goiânia,2015-05-11
14363.0,VAC0967019_1.txt,0.0,são paulo,angatuba,2015-11-05
14364.0,VAC0894562_1.txt,0.0,paraná,cascavel,2015-07-07
14366.0,VAC0974690_1.txt,0.0,minas gerais,belo horizonte,2017-04-05
14367.0,VAC0925229_1.txt,0.0,pará,cametá,2015-04-24
14368.0,VAC0571801_1.txt,0.0,paraná,ponta grossa,2012-12-27
14372.0,VAC0601432_2.txt,0.0,paraná,ponta grossa,2015-08-26
14373.0,VAC0969781_1.txt,0.0,são paulo,araçatuba,2015-11-05
14375.0,VAC0882629_1.txt,0.0,paraná,pitanga,2014-04-04
14379.0,VAC0906542_1.txt,0.0,são paulo,são paulo,2015-05-19
14382.0,VAC0909494_1.txt,0.0,são paulo,são paulo,2016-05-06
14383.0,VAC0753387_1.txt,1.0,são paulo,são josé do rio preto,2016-03-11
14387.0,VAC0934081_1.txt,0.0,são paulo,ribeirão preto,2015-10-07
14389.0,VAC1003646_1.txt,0.0,são paulo,bauru,2016-04-29
14390.0,VAC0662401_1.txt,1.0,paraná,curitiba,2016-07-20
14391.0,VAC0961801_1.txt,0.0,são paulo,assis,2015-10-13
14397.0,VAC0893675_1.txt,1.0,piauí,marcos parente,2015-07-07
14400.0,VAC0913275_1.txt,0.0,são paulo,votorantim,2015-08-10
14401.0,VAC0891866_1.txt,0.0,são paulo,são vicente,2015-04-15
14404.0,VAC0568259_1.txt,0.0,paraná,londrina,2015-01-15
14405.0,VAC0914762_1.txt,0.0,santa catarina,xaxim,2015-01-27
14406.0,VAC0936940_1.txt,0.0,minas gerais,,2015-06-08
14413.0,VAC0201616_1.txt,0.0,são paulo,são paulo,2015-11-23
14415.0,VAC0827785_1.txt,0.0,minas gerais,varginha,2015-01-19
14419.0,VAC0489197_1.txt,1.0,santa catarina,palhoça,2013-05-13
14420.0,VAC0935594_1.txt,1.0,bahia,,2015-05-12
14423.0,VAC0647041_1.txt,1.0,bahia,,2015-01-11
14424.0,VAC0970512_1.txt,0.0,paraná,guarapuava,2015-10-05
14425.0,VAC0816020_1.txt,1.0,rio grande do norte,,2014-06-10
14426.0,VAC0939697_1.txt,1.0,são paulo,franca,2015-07-07
14427.0,VAC0839015_1.txt,1.0,santa catarina,palhoça,2015-07-29
14430.0,VAC0970165_2.txt,1.0,paraná,irati,2015-07-29
14434.0,VAC0593313_1.txt,0.0,goiás,jaraguá,2010-11-26
14436.0,VAC0872122_1.txt,0.0,mato grosso do sul,mundo novo,2014-12-09
14439.0,VAC1098509_1.txt,0.0,são paulo,ribeirão preto,2016-07-25
14450.0,VAC0711081_1.txt,1.0,minas gerais,ipatinga,2015-10-26
14456.0,VAC0622014_1.txt,1.0,bahia,salvador,2014-11-10
14459.0,VAC0690235_1.txt,0.0,paraná,terra boa,2015-04-09
14461.0,VAC0928380_1.txt,1.0,são paulo,viradouro,2015-08-11
14463.0,VAC0894892_1.txt,0.0,são paulo,são carlos,2014-10-10
14472.0,VAC0544678_1.txt,0.0,bahia,salvador,2013-05-08
14474.0,VAC1042850_1.txt,0.0,são paulo,araraquara,2016-04-18
14475.0,VAC0835062_1.txt,0.0,são paulo,barretos,2014-07-25
14476.0,VAC0813922_1.txt,1.0,são paulo,ourinhos,2015-06-10
14477.0,VAC1032106_1.txt,0.0,são paulo,são paulo,2016-06-20
14482.0,VAC0990724_1.txt,1.0,ceará,fortaleza,2017-05-24
14484.0,VAC0998465_1.txt,1.0,paraná,maringá,2016-10-10
14486.0,VAC0881905_1.txt,0.0,paraná,maringá,2015-01-22
14489.0,VAC0609233_1.txt,0.0,paraíba,,2009-06-01
14490.0,VAC0831266_1.txt,0.0,rio grande do sul,bento gonçalves,2014-09-08
14491.0,VAC0843371_1.txt,0.0,são paulo,jales,2007-01-02
14492.0,VAC0782267_2.txt,0.0,rio grande do sul,porto alegre,2014-07-01
14493.0,VAC0645149_1.txt,1.0,paraná,bandeirantes,2015-02-23
14494.0,VAC1031597_1.txt,1.0,piauí,são gonçalo do piauí,2016-10-27
14496.0,VAC0796701_1.txt,1.0,paraná,maringá,2014-05-29
14499.0,VAC1055601_1.txt,0.0,tocantins,,2016-10-18
14500.0,VAC0905489_1.txt,1.0,rio grande do norte,natal,2015-09-30
14501.0,VAC0890259_1.txt,0.0,santa catarina,ipumirim,2015-08-05
14509.0,VAC0410826_1.txt,0.0,mato grosso do sul,,2014-06-13
14510.0,VAC0751229_1.txt,0.0,paraná,francisco beltrão,2015-10-22
14511.0,VAC1060852_1.txt,0.0,são paulo,são paulo,2017-03-14
14512.0,VAC0837115_1.txt,1.0,santa catarina,itapiranga,2014-05-21
14515.0,VAC0958489_1.txt,0.0,paraíba,joão pessoa,2015-09-16
14517.0,VAC0792208_1.txt,1.0,goiás,quirinópolis,2015-03-03
14519.0,VAC0824192_1.txt,1.0,são paulo,assis,2014-10-16
14520.0,VAC0927181_1.txt,0.0,paraná,maringá,2015-05-26
14522.0,VAC0906919_1.txt,0.0,minas gerais,,2015-01-30
14523.0,VAC0929239_1.txt,0.0,paraná,palmas,2015-10-15
14525.0,VAC0182204_1.txt,0.0,bahia,salvador,2012-12-18
14527.0,VAC0556175_1.txt,0.0,paraná,barracão,2010-10-29
14530.0,VAC0715437_1.txt,0.0,rio grande do norte,,2013-09-18
14531.0,VAC1049156_1.txt,0.0,paraná,londrina,2016-09-13
14533.0,VAC0662886_1.txt,0.0,santa catarina,,2013-05-07
14534.0,VAC0889490_1.txt,1.0,são paulo,são paulo,2015-01-12
14535.0,VAC0952930_1.txt,0.0,são paulo,birigui,2015-07-29
14537.0,VAC1040191_1.txt,1.0,são paulo,assis,2016-11-17
14540.0,VAC0705031_1.txt,0.0,rio grande do norte,natal,2015-01-26
14546.0,VAC0856243_1.txt,0.0,paraná,cascavel,2014-09-01
14547.0,VAC0998097_1.txt,0.0,são paulo,são paulo,2016-04-28
14548.0,VAC0743138_1.txt,0.0,são paulo,são paulo,2015-01-22
14549.0,VAC0949930_1.txt,0.0,são paulo,são josé do rio pardo,2015-10-09
14550.0,VAC0770071_1.txt,1.0,santa catarina,criciúma,2016-11-30
14553.0,VAC0822281_1.txt,0.0,são paulo,jales,2007-01-02
14556.0,VAC0898469_1.txt,0.0,santa catarina,joaçaba,2015-03-09
14558.0,VAC0990402_2.txt,0.0,paraná,londrina,2016-06-30
14560.0,VAC0989531_1.txt,0.0,pernambuco,cortês,2016-02-22
14564.0,VAC0720187_1.txt,1.0,são paulo,guarulhos,2014-06-03
14566.0,VAC0950119_1.txt,0.0,são paulo,taquaritinga,2016-03-07
14568.0,VAC1052043_1.txt,0.0,bahia,salvador,2017-06-22
14569.0,VAC0795414_1.txt,1.0,são paulo,são sebastião,2014-11-28
14572.0,VAC0924495_1.txt,0.0,minas gerais,leopoldina,2015-03-17
14573.0,VAC1073549_1.txt,0.0,são paulo,bauru,2017-01-19
14575.0,VAC0500026_1.txt,0.0,paraná,mandaguari,2013-04-01
14576.0,VAC1002569_2.txt,0.0,mato grosso do sul,nova andradina,2016-06-13
14577.0,VAC0930776_1.txt,0.0,mato grosso do sul,campo grande,2015-05-11
14578.0,VAC1003447_1.txt,0.0,minas gerais,betim,2017-02-10
14579.0,VAC0919854_1.txt,0.0,santa catarina,jaraguá do sul,2015-05-27
14580.0,VAC0856346_1.txt,0.0,são paulo,piraju,2014-12-16
14581.0,VAC0907924_1.txt,0.0,minas gerais,varginha,2016-02-05
14583.0,VAC0512526_1.txt,1.0,ceará,fortaleza,2017-02-03
14584.0,VAC0849895_1.txt,0.0,mato grosso do sul,caarapó,2015-09-02
14585.0,VAC1024432_1.txt,0.0,minas gerais,nova lima,2016-08-03
14589.0,VAC0947394_1.txt,0.0,paraná,londrina,2015-09-08
14590.0,VAC0645568_1.txt,1.0,rio grande do norte,,2014-07-24
14592.0,VAC0942777_1.txt,1.0,paraná,pato branco,2015-05-26
14595.0,VAC0969804_1.txt,0.0,paraná,campo mourão,2011-11-18
14596.0,VAC1008232_1.txt,0.0,mato grosso do sul,,2016-04-14
14602.0,VAC0791426_1.txt,1.0,são paulo,são paulo,2016-05-24
14603.0,VAC0404383_1.txt,0.0,são paulo,porto feliz,2015-10-29
14604.0,VAC0932904_1.txt,0.0,são paulo,são paulo,2015-04-29
14605.0,VAC0528086_1.txt,1.0,paraná,marilândia do sul,2015-05-18
14607.0,VAC0900484_1.txt,0.0,rio grande do sul,vacaria,2015-11-24
14611.0,VAC0785034_1.txt,1.0,são paulo,itaquaquecetuba,2014-12-16
14613.0,VAC1034357_1.txt,1.0,goiás,,2016-02-02
14615.0,VAC0671821_1.txt,0.0,goiás,,2014-11-03
14616.0,VAC0745143_1.txt,1.0,mato grosso do sul,,2015-01-19
14621.0,VAC0974225_1.txt,1.0,são paulo,são paulo,2015-09-29
14623.0,VAC0990046_1.txt,1.0,mato grosso do sul,,2017-07-07
14624.0,VAC0711927_1.txt,0.0,são paulo,são paulo,2014-03-14
14628.0,VAC0965021_1.txt,0.0,mato grosso do sul,,2015-12-15
14631.0,VAC0923260_1.txt,0.0,são paulo,sorocaba,2016-08-08
14632.0,VAC0587954_1.txt,0.0,são paulo,ourinhos,2014-10-09
14633.0,VAC1019070_1.txt,0.0,rio de janeiro,campos dos goytacazes,2016-11-30
14634.0,VAC1007913_1.txt,0.0,pará,,2015-07-01
14635.0,VAC0457996_1.txt,0.0,santa catarina,,2014-05-21
14637.0,VAC0926661_1.txt,0.0,paraná,curitiba,2015-09-17
14638.0,VAC0858731_1.txt,1.0,maranhão,,2014-02-17
14640.0,VAC0199078_1.txt,0.0,bahia,feira de santana,2015-03-09
14642.0,VAC0783997_1.txt,0.0,minas gerais,varginha,2014-09-02
14643.0,VAC0579568_1.txt,0.0,paraíba,campina grande,2011-06-26
14645.0,VAC1087801_1.txt,1.0,bahia,,2017-05-26
14646.0,VAC0552217_1.txt,0.0,minas gerais,,2015-06-24
14647.0,VAC1010010_1.txt,0.0,bahia,,2016-01-29
14649.0,VAC0929848_2.txt,0.0,pernambuco,,2015-12-10
14650.0,VAC0324364_1.txt,1.0,ceará,fortaleza,2014-12-09
14653.0,VAC0532424_1.txt,0.0,rio grande do norte,natal,2017-07-04
14655.0,VAC0619697_1.txt,0.0,paraná,telêmaco borba,2015-10-23
14657.0,VAC0781999_1.txt,1.0,amazonas,manaus,2014-08-25
14661.0,VAC0927329_1.txt,0.0,são paulo,tupã,2015-08-11
14662.0,VAC0050353_1.txt,0.0,são paulo,bragança paulista,2016-03-31
14663.0,VAC0538643_1.txt,0.0,são paulo,penápolis,2014-10-28
14665.0,VAC0979275_1.txt,0.0,goiás,goiânia,2016-04-13
14668.0,VAC0344018_1.txt,0.0,maranhão,,2011-07-26
14669.0,VAC1073225_1.txt,0.0,são paulo,são josé do rio preto,2016-10-27
14682.0,VAC0828024_1.txt,1.0,são paulo,pitangueiras,2015-08-12
14686.0,VAC0727472_1.txt,1.0,paraná,curitiba,2008-03-11
14687.0,VAC0841894_1.txt,0.0,maranhão,,2013-06-10
14690.0,VAC1024344_1.txt,0.0,paraná,foz do iguaçu,2016-11-17
14693.0,VAC0634019_1.txt,1.0,paraná,londrina,2013-10-31
14694.0,VAC1096694_1.txt,1.0,são paulo,potirendaba,2017-07-06
14700.0,VAC1055183_1.txt,0.0,paraná,arapongas,2016-09-02
14702.0,VAC0768948_1.txt,0.0,paraná,londrina,2013-10-10
14703.0,VAC0947890_1.txt,1.0,ceará,fortaleza,2014-08-27
14704.0,VAC0482945_1.txt,0.0,paraná,irati,2014-07-28
14705.0,VAC0952316_1.txt,1.0,são paulo,matão,2015-11-04
14706.0,VAC0837298_1.txt,0.0,acre,feijó,2014-08-28
14711.0,VAC0843487_1.txt,0.0,são paulo,franca,2014-05-22
14713.0,VAC0853929_1.txt,1.0,paraná,maringá,2015-07-22
14714.0,VAC0494010_1.txt,0.0,paraná,união da vitória,2012-07-24
14718.0,VAC0861060_1.txt,0.0,são paulo,são paulo,2014-12-18
14719.0,VAC0776590_1.txt,1.0,paraná,chopinzinho,2016-02-23
14720.0,VAC0823795_1.txt,0.0,são paulo,garça,2014-12-03
14723.0,VAC0705132_1.txt,0.0,são paulo,são paulo,2014-07-29
14724.0,VAC1030630_2.txt,0.0,são paulo,diadema,2016-08-03
14725.0,VAC0517120_1.txt,1.0,bahia,salvador,2013-09-11
14726.0,VAC0981698_1.txt,1.0,goiás,,2016-08-26
14727.0,VAC0650388_1.txt,0.0,paraná,maringá,2014-08-28
14728.0,VAC0956955_1.txt,0.0,são paulo,são paulo,2016-08-01
14731.0,VAC0855972_1.txt,0.0,são paulo,são josé do rio preto,2015-04-07
14733.0,VAC0943645_1.txt,1.0,são paulo,são paulo,2014-09-05
14734.0,VAC1019045_1.txt,1.0,são paulo,,2016-04-12
14738.0,VAC0741134_1.txt,0.0,pará,ananindeua,2014-03-12
14739.0,VAC0811201_1.txt,0.0,acre,rio branco,2014-12-26
14740.0,VAC0913121_1.txt,1.0,são paulo,votorantim,2015-04-28
14742.0,VAC0953397_1.txt,0.0,paraná,maringá,2008-04-30
14743.0,VAC0700759_1.txt,0.0,são paulo,paulo de faria,2015-01-26
14745.0,VAC0622164_1.txt,1.0,paraná,bandeirantes,2015-04-17
14749.0,VAC0817516_1.txt,1.0,são paulo,,2015-08-07
14750.0,VAC1033560_1.txt,0.0,paraná,londrina,2016-06-27
14755.0,VAC0964238_1.txt,0.0,acre,,2015-08-12
14759.0,VAC0819649_1.txt,0.0,são paulo,araçatuba,2014-09-15
14760.0,VAC0609032_1.txt,1.0,paraná,curitiba,2013-11-19
14767.0,VAC0928267_1.txt,1.0,pará,ananindeua,2013-03-26
14770.0,VAC0954015_1.txt,1.0,são paulo,santo andré,2016-01-15
14772.0,VAC0809638_1.txt,0.0,bahia,macaúbas,2015-03-30
14776.0,VAC0859737_1.txt,1.0,são paulo,são paulo,2014-07-17
14777.0,VAC0883395_1.txt,1.0,são paulo,campinas,2015-07-07
14781.0,VAC0954527_1.txt,1.0,espírito santo,colatina,2015-08-14
14783.0,VAC0782289_1.txt,0.0,paraná,londrina,2015-01-08
14784.0,VAC1026357_1.txt,0.0,acre,,2016-07-08
14789.0,VAC0953553_1.txt,0.0,paraná,terra rica,2014-09-24
14791.0,VAC0970244_1.txt,0.0,paraná,curitiba,2016-12-08
14794.0,VAC0198853_1.txt,0.0,minas gerais,,2014-08-22
14795.0,VAC0951911_1.txt,0.0,são paulo,araras,2015-10-28
14797.0,VAC0746784_1.txt,0.0,santa catarina,santa rosa do sul,2015-09-28
14798.0,VAC0836383_1.txt,1.0,minas gerais,,2015-02-12
14799.0,VAC0684140_1.txt,1.0,paraná,ponta grossa,2013-02-14
14801.0,VAC0929536_1.txt,1.0,são paulo,são paulo,2015-08-13
14802.0,VAC1103405_1.txt,0.0,maranhão,,2016-06-28
14803.0,VAC0966664_1.txt,0.0,são paulo,itapira,2016-04-25
14804.0,VAC1002018_1.txt,0.0,são paulo,são josé dos campos,2016-03-21
14805.0,VAC0633263_1.txt,1.0,paraná,londrina,2013-04-30
14811.0,VAC0419982_1.txt,1.0,são paulo,sorocaba,2017-01-27
14813.0,VAC0710999_2.txt,0.0,maranhão,viana,2011-09-13
14816.0,VAC0896610_1.txt,0.0,minas gerais,,2016-11-25
14820.0,VAC0740095_1.txt,1.0,tocantins,porto nacional,2013-09-24
14821.0,VAC0814015_1.txt,0.0,são paulo,ourinhos,2015-06-16
14822.0,VAC0936169_1.txt,0.0,são paulo,ribeirão preto,2015-08-21
14823.0,VAC0925708_1.txt,1.0,são paulo,tambaú,2015-05-21
14827.0,VAC1056122_2.txt,1.0,são paulo,barra bonita,2017-01-16
14832.0,VAC1053459_2.txt,0.0,são paulo,são paulo,2016-10-27
14834.0,VAC0833540_1.txt,1.0,ceará,,2015-03-06
14837.0,VAC0935648_1.txt,0.0,paraná,santa isabel do ivaí,2015-06-22
14838.0,VAC0942937_1.txt,1.0,paraná,matelândia,2015-06-03
14839.0,VAC1006186_1.txt,0.0,são paulo,são paulo,2016-02-17
14840.0,VAC0847671_1.txt,0.0,paraná,londrina,2014-05-14
14844.0,VAC0947743_1.txt,1.0,são paulo,ribeirão preto,2016-02-29
14847.0,VAC0866832_1.txt,1.0,são paulo,são paulo,2014-08-04
14848.0,VAC0989462_2.txt,0.0,paraná,curitiba,2016-02-04
14849.0,VAC0826866_1.txt,0.0,são paulo,americana,2014-10-27
14851.0,VAC0998242_1.txt,0.0,paraná,guarapuava,2016-01-22
14852.0,VAC0936886_1.txt,0.0,minas gerais,,2015-05-12
14854.0,VAC0763437_1.txt,0.0,são paulo,franca,2014-08-31
14855.0,VAC0994788_1.txt,0.0,espírito santo,,2014-12-11
14856.0,VAC1004841_1.txt,0.0,são paulo,bauru,2016-04-08
14857.0,VAC0209248_1.txt,1.0,goiás,goiânia,2012-06-05
14859.0,VAC0910926_1.txt,0.0,acre,,2015-01-27
14863.0,VAC0955326_1.txt,0.0,minas gerais,uberaba,2015-10-14
14865.0,VAC0525434_3.txt,0.0,são paulo,são caetano do sul,2016-07-04
14867.0,VAC0406018_1.txt,0.0,bahia,,2012-06-29
14871.0,VAC0770052_1.txt,0.0,são paulo,regente feijó,2014-04-29
14874.0,VAC1091085_1.txt,1.0,são paulo,votuporanga,2017-05-04
14875.0,VAC0965013_1.txt,0.0,paraíba,joão pessoa,2016-02-19
14878.0,VAC0784098_1.txt,0.0,santa catarina,capivari de baixo,2014-06-13
14880.0,VAC0930680_1.txt,0.0,são paulo,tupã,2015-05-12
14883.0,VAC0968268_1.txt,1.0,bahia,,2015-01-06
14887.0,VAC0998134_1.txt,1.0,mato grosso do sul,eldorado,2016-11-03
14891.0,VAC0913774_1.txt,1.0,paraná,londrina,2015-03-08
14892.0,VAC1094801_1.txt,0.0,paraná,londrina,2017-05-08
14893.0,VAC0893709_1.txt,0.0,pará,,2016-02-23
14894.0,VAC0946943_1.txt,1.0,são paulo,ribeirão preto,2016-05-12
14895.0,VAC0935278_1.txt,0.0,minas gerais,betim,2015-07-13
14896.0,VAC0871886_1.txt,0.0,paraná,francisco beltrão,2015-05-25
14899.0,VAC0744499_1.txt,0.0,são paulo,jaú,2013-12-18
14900.0,VAC0865492_1.txt,0.0,paraná,londrina,2014-08-18
14902.0,VAC0807430_1.txt,1.0,são paulo,são paulo,2015-04-13
14905.0,VAC0734818_1.txt,0.0,paraná,toledo,2014-08-27
14906.0,VAC0826608_1.txt,0.0,paraná,curitiba,2014-12-03
14910.0,VAC0904297_1.txt,0.0,rondônia,,2015-02-19
14912.0,VAC0908751_1.txt,1.0,são paulo,são paulo,2014-12-19
14914.0,VAC0849007_1.txt,0.0,goiás,goiânia,2015-01-22
14915.0,VAC0923946_1.txt,0.0,são paulo,são paulo,2015-03-20
14918.0,VAC0529606_1.txt,0.0,paraná,maringá,2012-11-08
14919.0,VAC1024154_1.txt,0.0,paraná,londrina,2016-04-26
14923.0,VAC0486129_1.txt,0.0,paraná,corbélia,2012-07-26
14924.0,VAC0337435_1.txt,0.0,são paulo,campinas,2016-03-15
14925.0,VAC0884694_1.txt,0.0,paraná,antonina,2016-06-01
14927.0,VAC0765602_1.txt,1.0,são paulo,ribeirão preto,2015-11-18
14931.0,VAC0566025_1.txt,0.0,paraíba,bayeux,2014-11-26
14932.0,VAC1089201_1.txt,1.0,são paulo,cabreúva,2017-05-05
14936.0,VAC0920862_1.txt,0.0,santa catarina,rio do sul,2016-02-24
14940.0,VAC0851587_1.txt,1.0,maranhão,,2014-05-08
14942.0,VAC0975063_1.txt,0.0,paraná,marechal cândido rondon,2016-01-08
14943.0,VAC0946401_1.txt,0.0,são paulo,pedregulho,2015-06-08
14944.0,VAC0914268_1.txt,0.0,mato grosso do sul,,2016-11-03
14945.0,VAC0921868_1.txt,0.0,minas gerais,belo horizonte,2015-03-31
14946.0,VAC0944347_1.txt,1.0,maranhão,,2015-09-17
14947.0,VAC0430241_1.txt,1.0,paraná,palmas,2014-09-23
14949.0,VAC0797424_1.txt,0.0,são paulo,tupã,2015-09-09
14951.0,VAC0966766_1.txt,0.0,são paulo,assis,2016-01-20
14952.0,VAC0974263_1.txt,0.0,são paulo,cotia,2015-11-04
14957.0,VAC0767684_1.txt,0.0,santa catarina,jaraguá do sul,2014-11-25
14958.0,VAC0981400_1.txt,0.0,paraná,londrina,2015-10-05
14962.0,VAC0430611_1.txt,0.0,acre,,2014-03-10
14964.0,VAC0971447_1.txt,1.0,espírito santo,colatina,2015-08-19
14966.0,VAC0897984_1.txt,0.0,são paulo,santa fé do sul,2014-11-06
14967.0,VAC0672507_1.txt,0.0,são paulo,ourinhos,2015-03-04
14969.0,VAC0847211_1.txt,1.0,são paulo,sorocaba,2015-10-26
14970.0,VAC0972725_1.txt,1.0,santa catarina,chapecó,2012-09-20
14971.0,VAC0820394_1.txt,1.0,paraíba,,2017-04-25
14972.0,VAC0944129_1.txt,0.0,rio grande do norte,,2015-11-11
14974.0,VAC1029334_1.txt,0.0,acre,,2016-08-05
14976.0,VAC0942944_1.txt,0.0,paraná,curitiba,2015-08-31
14978.0,VAC0892965_1.txt,0.0,paraná,londrina,2015-01-29
14979.0,VAC0360181_1.txt,1.0,paraná,ubiratã,2013-05-16
14980.0,VAC0865729_1.txt,1.0,são paulo,são paulo,2015-12-11
14981.0,VAC0706378_1.txt,1.0,são paulo,dracena,2015-05-20
14982.0,VAC0949034_1.txt,1.0,são paulo,são paulo,2015-06-25
14984.0,VAC0947369_1.txt,1.0,são paulo,ribeirão preto,2017-02-21
14988.0,VAC0972644_1.txt,0.0,são paulo,franca,2015-09-21
14989.0,VAC0885853_1.txt,0.0,goiás,goiânia,2015-05-10
14990.0,VAC0759596_1.txt,1.0,rio grande do norte,natal,2016-05-02
14991.0,VAC0341720_1.txt,0.0,paraná,curitiba,2016-06-16
14993.0,VAC0957394_1.txt,0.0,mato grosso do sul,campo grande,2016-10-18
14994.0,VAC0902012_1.txt,1.0,são paulo,lençóis paulista,2015-04-24
14999.0,VAC1013049_1.txt,0.0,paraná,londrina,2016-05-12
15000.0,VAC0904613_1.txt,1.0,espírito santo,,2016-07-12
15001.0,VAC0999053_1.txt,1.0,são paulo,são paulo,2016-04-07
15005.0,VAC1093564_1.txt,0.0,sergipe,,2017-05-02
15007.0,VAC1016987_1.txt,1.0,paraná,ponta grossa,2013-03-22
15010.0,VAC0527412_1.txt,0.0,são paulo,ourinhos,2015-04-29
15011.0,VAC0082916_1.txt,0.0,são paulo,araras,2014-11-17
15012.0,VAC1079370_1.txt,0.0,são paulo,bauru,2017-01-30
15014.0,VAC0880476_1.txt,0.0,são paulo,diadema,2014-09-19
15021.0,VAC0456244_1.txt,0.0,paraná,união da vitória,2007-12-06
15024.0,VAC0787616_1.txt,1.0,são paulo,são paulo,2015-01-26
